 det  3011  PB01X1__  BB12  8    1  2285.71   1.600 152.000  92.000  4186.5200    57.3937    -0.1500      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  3012  PB01U1__  BB11  8    1  2285.71   1.600 152.000  92.000  4188.1200    57.3906    -0.1786      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  3021  PB02V1__  BB21  8    1  2285.71   1.600 152.000  92.000  4204.3200    57.3855    -0.1206      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

 det  3031  PB03X1__  BB12  9    1  2285.71   1.600 152.000  92.000  4390.3500    59.4634    -0.5500      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  3032  PB03U1__  BB11  9    1  2285.71   1.600 152.000  92.000  4392.0500    59.5434    -0.5691      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  3041  PB04V1__  BB21  9    1  2285.71   1.600 152.000  92.000  4408.2500    59.4302    -0.5108      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

 det  3051  PB05X1__  BB12 10    1  2285.71   1.600 152.000  92.000  4609.5300    60.9858     0.0000      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  3052  PB05U1__  BB11 10    1  2285.71   1.600 152.000  92.000  4611.1300    60.9595    -0.0101      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  3061  PB06V1__  BB21 10    1  2285.71   1.600 152.000  92.000  4627.3300    60.9807     0.0356      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0


   MWPC-A  
   ~~~~~~
 det  2001  PS01Y1__  AAS4  1    1  2285.71   1.600 152.000 120.000   950.5500    -0.0000    -0.1341      1     -51.9000   90.000   520   0.200000 1.000   0.0   80.0
 det  2002  PS01U1__  AAS1  1    1  2285.71   1.600 152.000 120.000   952.1500     0.9300     0.1661      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2003  PS01X1__  AAS2  1    1  2285.71   1.600 152.000 120.000   953.7500     0.9579     0.0000      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2004  PS01V1__  AAS3  1    1  2285.71   1.600 152.000 120.000   955.3500     0.9496    -0.1696      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

 det  2011  PA01U1__  AA21  1    1  2285.71   1.600 152.000 120.000  1376.4475     1.9338    -0.0771      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2012  PA01X1__  AA22  1    1  2285.71   1.600 152.000 120.000  1378.0475     1.9403    -0.0600      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2013  PA01V1__  AA23  1    1  2285.71   1.600 152.000 120.000  1379.6475     1.9509    -0.0459      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0
  
 det  2021  PA02U1__  AA21  2    1  2285.71   1.600 152.000 120.000  1564.9800     2.1759    -0.0257      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2022  PA02X1__  AA22  2    1  2285.71   1.600 152.000 120.000  1566.5800     2.1615     0.0000      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2023  PA02V1__  AA23  2    1  2285.71   1.600 152.000 120.000  1568.1800     2.1349     0.0331      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

 det  2031  PA03U1__  AA21  3    1  2285.71   1.600 152.000 120.000  2017.2900     4.9488    -0.0618      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2032  PA03X1__  AA22  3    1  2285.71   1.600 152.000 120.000  2018.8900     4.9483    -0.0400      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2033  PA03V1__  AA23  3    1  2285.71   1.600 152.000 120.000  2020.4900     4.9588    -0.0201      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0


 det  2041  PA04U1__  AA21  4    1  2285.71   1.600 152.000 120.000  2045.6400     5.2832    -0.0546      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2042  PA04X1__  AA22  4    1  2285.71   1.600 152.000 120.000  2047.2400     5.2719    -0.0300      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2043  PA04V1__  AA23  4    1  2285.71   1.600 152.000 120.000  2048.8400     5.2552    -0.0005      1     -74.7160  -10.140   760   0.196880 1.000   0.0    80.


 det  2051  PA05U1__  AA21  5    1  2285.71   1.600 152.000 120.000  2077.1800     5.5949    -0.0742      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2052  PA05X1__  AA22  5    1  2285.71   1.600 152.000 120.000  2078.7800     5.5774    -0.0500      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2053  PA05V1__  AA23  5    1  2285.71   1.600 152.000 120.000  2080.3800     5.5886    -0.0246      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

 det  2061  PA06U1__  AA31  1    1  2285.71   1.600 152.000 120.000  3127.8700    16.4844    -0.0618      1     -74.7160   10.140   760   0.196880 1.000   0.0   80.0
 det  2062  PA06X1__  AA32  1    1  2285.71   1.600 152.000 120.000  3129.3700    16.4818    -0.0500      1     -75.9000    0.000   760   0.200000 1.000   0.0   80.0
 det  2063  PA06V1__  AA33  1    1  2285.71   1.600 152.000 120.000  3130.9700    16.4612    -0.0341      1     -74.7160  -10.140   760   0.196880 1.000   0.0   80.0

   Silicon
   ~~~~~~~
 det  6011  SI01X1__  SIT1  1   21     9.36   0.015   7.000   5.000   -350.8000    0.0000     0.0000      1       -3.4961    0.000  1280  0.005467 1.000   0.0   25.0
 det  6012  SI01Y1__  SIT2  1   21     9.36   0.015   7.000   5.000   -350.6000     0.0000     0.0000      1       -2.4943   90.000  1024  0.005175 1.000   0.0   25.0

   GEM-4  
   ~~~~~~
 det  5011  GM01X1__  MG11  1   26    85.71   0.300  31.600  31.600   498.3900     0.0238    -0.8230      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5012  GM01Y1__  MG12  1   26    85.71   0.300  31.600  31.600   498.3900    -0.0115    -0.7656      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5013  GM01U1__  MG21  1   26    85.71   0.300  31.600  31.600   500.9300     0.0255    -0.7788      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5014  GM01V1__  MG22  1   26    85.71   0.300  31.600  31.600   500.9300    -0.0277    -0.8140      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0
 
 det  5021  GM02X1__  MG11  2   26    85.71   0.300  31.600  31.600   512.9100    -0.1420    -0.6710      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5022  GM02Y1__  MG12  2   26    85.71   0.300  31.600  31.600   512.9100    -0.1734    -0.6851      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5023  GM02U1__  MG21  2   26    85.71   0.300  31.600  31.600   515.4500    -0.1286    -0.6577      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5024  GM02V1__  MG22  2   26    85.71   0.300  31.600  31.600   515.4500    -0.1241    -0.6888      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0

 det  5041  GM04X1__  MG11  4   26    85.71   0.300  31.600  31.600   964.0355     1.0664    -0.2300      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5042  GM04Y1__  MG12  4   26    85.71   0.300  31.600  31.600   964.0355     1.0581    -0.1944      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5043  GM04U1__  MG21  4   26    85.71   0.300  31.600  31.600   961.5645     1.0769    -0.1855      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5044  GM04V1__  MG22  4   26    85.71   0.300  31.600  31.600   961.5645     1.0393    -0.1981      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0
 
 det  5051  GM05X1__  MG11  5   26    85.71   0.300  31.600  31.600  1388.3330     1.9285    -0.3028      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5052  GM05Y1__  MG12  5   26    85.71   0.300  31.600  31.600  1388.3330     1.9509    -0.2823      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5053  GM05U1__  MG21  5   26    85.71   0.300  31.600  31.600  1385.8620     1.9502    -0.3035      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5054  GM05V1__  MG22  5   26    85.71   0.300  31.600  31.600  1385.8620     1.9290    -0.2809      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0

 det  5061  GM06X1__  MG11  6   26    85.71   0.300  31.600  31.600  1576.8655     2.1338    -0.1685      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5062  GM06Y1__  MG12  6   26    85.71   0.300  31.600  31.600  1576.8655     2.1576    -0.1385      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5063  GM06U1__  MG21  6   26    85.71   0.300  31.600  31.600  1574.3945     2.1931    -0.1660      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5064  GM06V1__  MG22  6   26    85.71   0.300  31.600  31.600  1574.3945     2.1565    -0.1344      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0

 det  5081  GM08X1__  MG11  8   26    85.71   0.300  31.600  31.600  2057.5255     5.2359    -0.0699      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5082  GM08Y1__  MG12  8   26    85.71   0.300  31.600  31.600  2057.5255     5.2911    -0.0439      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5083  GM08U1__  MG21  8   26    85.71   0.300  31.600  31.600  2055.0545     5.2768    -0.0790      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5084  GM08V1__  MG22  8   26    85.71   0.300  31.600  31.600  2055.0545     5.2415    -0.0255      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0

 det  5091  GM09X1__  MG11  9   26    85.71   0.300  31.600  31.600  2089.0655     5.5445    -0.1657      1     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5092  GM09Y1__  MG12  9   26    85.71   0.300  31.600  31.600  2089.0655     5.5879    -0.1355      1     -15.3400   90.000   768   0.040000 1.000   0.0   80.0
 det  5093  GM09U1__  MG21  9   26    85.71   0.300  31.600  31.600  2086.5945     5.5799    -0.1562      4     -15.3400    0.000   768   0.040000 1.000   0.0   80.0
 det  5094  GM09V1__  MG22  9   26    85.71   0.300  31.600  31.600  2086.5945     5.5511    -0.1114      4     -15.3400  -90.000   768   0.040000 1.000   0.0   80.0


   MW2
   ~~~
 det  4001  MB01X1ub  MWB1  1   11   263.64   2.900  468.65  218.00   4238.500    15.3805     0.0000      1      -232.825   0.0000   140  3.35000  1.000   0.0  600.0   0.0050  450.0 900.0   6.00  1.000
 det  4002  MB01X1uc  MWB2  1   11   263.64   2.900  93.450  69.000   4238.500    42.1805     74.500      1      -45.2250   0.0000    28  3.35000  1.000   0.0  600.0   0.0050  450.0 900.0   6.00  1.000
 det  4003  MB01X1db  MWB3  1   11   263.64   2.900  468.65  218.00   4241.300    13.7055     0.0000      1      -232.825   0.0000   140  3.35000  1.000   0.0  600.0   0.0050  450.0 900.0   6.00  1.000
 det  4004  MB01X1dc  MWB4  1   11   263.64   2.900  93.450  69.000   4241.300    40.5055     74.500      1      -45.2250   0.0000    28  3.35000  1.000   0.0  600.0   0.0050  450.0 900.0   6.00  1.000

  STRAW
  ~~~~~
 det     1  ST03X2ub  STY1  1   11  1006.67   0.604 136.641 272.800   550.6130    -0.1437    -0.0001      1     -68.5725    -.100   222   0.615620 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det     2  ST03X2db  STY2  1   11  1006.67   0.604 136.641 272.800   551.2780     0.2117    -0.0001      1     -68.5725    -.100   222   0.615790 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det    3  ST03X2uc  STY3   1  11  1585.00   0.951  92.640 272.800    550.4370   115.6065    -0.0000      1      -45.8850    0.000    96  0.965500 1.000   0.0   80.0  0.0078  350.0 900.0   2.00  1.000
 det    4  ST03X2dc  STY4   1  11  1585.00   0.951  92.640 272.800    551.4530   116.0895    -0.0000      1      -45.8850    0.000    96  0.965500 1.000   0.0   80.0  0.0078  350.0 900.0   2.00  1.000
 det    5  ST03X2ua  STY5   1  11  1585.00   0.951  92.640 272.800    550.4370  -116.0895    -0.0000      1      -45.8850    0.000    96  0.965500 1.000   0.0   80.0  0.0078  350.0 900.0   2.00  1.000
 det    6  ST03X2da  STY6   1  11  1585.00   0.951  92.640 272.800    551.4530  -115.6065    -0.0000      1      -45.8850    0.000    96  0.965500 1.000   0.0   80.0  0.0078  350.0 900.0   2.00  1.000

 det    7  ST02Y2ub  STZ1  1   11  1006.67   0.604 325.000 118.080    504.7275     0.0000    -0.1537      1      -58.7325   90.000   192  0.615500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det     8  ST03Y2ub  STZ1  2   11  1006.67   0.604 325.000 118.080   546.1125     0.0000    -0.5753      1     -58.7325   89.900   192   0.615830 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det    9  ST02Y2db  STZ2  1   11  1006.67   0.604 325.000 118.080    505.3925     0.0000     0.1537      1      -58.7325   90.000   192  0.615500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det    10  ST03Y2db  STZ2  2   11  1006.67   0.604 325.000 118.080   546.7775     0.0000    -0.2737      1     -58.7325   89.900   192   0.615720 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det   11  ST02Y2uc  STZ3  1   11  1585.00   0.951 325.000  61.824    504.5520     0.0000    89.7105      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   12  ST03Y2uc  STZ3  2   11  1585.00   0.951 325.000  61.824    545.9370     0.0000    89.7105      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   13  ST02Y2dc  STZ4  1   11  1585.00   0.951 325.000  61.824    505.5680     0.0000    90.1935      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   14  ST03Y2dc  STZ4  2   11  1585.00   0.951 325.000  61.824    546.9530     0.0000    90.1935      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   15  ST02Y2ua  STZ5  1   11  1585.00   0.951 325.000  61.824    504.5520     0.0000   -90.1935      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   16  ST03Y2ua  STZ5  2   11  1585.00   0.951 325.000  61.824    545.9370     0.0000   -90.1935      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   17  ST02Y2da  STZ6  1   11  1585.00   0.951 325.000  61.824    505.5680     0.0000   -89.7105      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   18  ST03Y2da  STZ6  2   11  1585.00   0.951 325.000  61.824    546.9530     0.0000   -89.7105      1      -30.4290   90.000    64  0.965500 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000

 det    19  ST03V2ub  STV1  1   11  1006.67   0.604 136.641 272.800   541.6125    -0.0493     0.0085      2     -68.5725    -.100   222   0.615170 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det    20  ST03V2db  STV2  1   11  1006.67   0.604 136.641 272.800   542.2750     0.2591    -0.0457      2     -68.5725    -.100   222   0.615880 1.000   0.0   50.0   0.0020   -1630.    900.0     2.00   .129695
 det   21  ST03V2uc  STV3  1   11  1585.00   0.951  92.640 272.800    541.4370   113.8501   -20.0748      2      -45.8850    0.000    96  0.966000 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   22  ST03V2dc  STV4  1   11  1585.00   0.951  92.640 272.800    542.4530   114.3258   -20.1587      2      -45.8850    0.000    96  0.966000 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000 
 det   23  ST03V2ua  STV5  1   11  1585.00   0.951  92.640 272.800    541.4370  -114.3258    20.1587      2      -45.8850    0.000    96  0.966000 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000
 det   24  ST03V2da  STV6  1   11  1585.00   0.951  92.640 272.800    542.4530  -113.8501    20.0748      2      -45.8850    0.000    96  0.966000 1.000   0.0   80.0  0.0078 350.0  900.0   2.00  1.000


  SDC
  ~~~~
 det  7001  DC01V2__  SDC8  1   11  2333.33   0.800 140.000 124.000      462.4     0.1252    -0.0455      1      -61.483    -20.0   176       0.70 1.000   0.0   70.0  0.0009 -1719.7  0.0    16.7  0.12892
 det  7002  DC01V1__  SDC7  1   11  2333.33   0.800 140.000 124.000      463.2     0.1186    -0.0432      1      -61.833    -20.0   176       0.70 1.000   0.0   70.0  0.0009 -1719.5  0.0    16.7  0.12892
 det  7003  DC01U2__  SDC6  1   11  2333.33   0.800 140.000 124.000      465.0     0.4935     0.1796      1      -61.976     20.0   176       0.70 1.000   0.0   70.0  0.0009 -1717.0  0.0    16.7  0.12892
 det  7004  DC01U1__  SDC5  1   11  2333.33   0.800 140.000 124.000      465.8     0.4900     0.1784      1      -62.330     20.0   176       0.70 1.000   0.0   70.0  0.0009 -1718.4  0.0    16.7  0.12892
 det  7005  DC01X2__  SDC2  1   11  2333.33   0.800 140.000 124.000      467.6     0.3465     0.0000      1      -62.122      0.0   176       0.70 1.000   0.0   70.0  0.0009 -1721.6  0.0    16.7  0.12892
 det  7006  DC01X1__  SDC1  1   11  2333.33   0.800 140.000 124.000      468.4     0.3484     0.0000      1      -61.762      0.0   176       0.70 1.000   0.0   70.0  0.0009 -1719.8  0.0    16.7  0.12892
 det  7007  DC01Y2__  SDC4  1   11  2333.33   0.800 140.000 124.000      470.2    -0.0000     0.5615      1      -62.129     90.0   176       0.70 1.000   0.0   70.0  0.0009 -1716.8  0.0    16.7  0.12892
 det  7008  DC01Y1__  SDC3  1   11  2333.33   0.800 140.000 124.000      471.0    -0.0000     0.5598      1      -61.773     90.0   176       0.70 1.000   0.0   70.0  0.0009 -1717.5  0.0    16.7  0.12892




	MM
       ~~~~
 det   101  MM01V1__  SMV1  1   27    40.00   0.320  18.432  40.000   140.2000    -0.3238    -0.3852     13     -9.19800    0.000   512   0.036000 1.000   0.0   80.0
 det   102  MM01V1__  SMV1  1   27    40.00   0.320  18.432  40.000   141.4000     9.9943   -10.7033     13     -5.35500    0.000   256   0.042000 1.000   0.0   80.0
 det   102  MM01V1__  SMV1  1   27    40.00   0.320  18.432  40.000   141.4000   -10.6419     9.9329     13     -5.35500    0.000   256   0.042000 1.000   0.0   80.0


 det   102  MM01U1__  SMU1  1   27    40.00   0.320  18.432  40.000   141.4000    -0.3238    -0.3852      4     -9.19800    0.000   512   0.036000 1.000   0.0   80.0
 det   101  MM01U1__  SMU1  1   27    40.00   0.320  18.432  40.000   140.2000     9.9943     9.9329      4     -5.35500    0.000   256   0.042000 1.000   0.0   80.0
 det   101  MM01U1__  SMU1  1   27    40.00   0.320  18.432  40.000   140.2000   -10.6419   -10.7033      4     -5.35500    0.000   256   0.042000 1.000   0.0   80.0


 det   103  MM01X1__  SMX1  1   27    40.00   0.320    39.8  39.800   154.2000    -0.3532    0.0000       1     -19.99862    0.000  1152   0.034700 1.000   0.0   80.0


 det   109  MM03V1__  SMV3  3   27    40.00   0.320  18.432  40.000   240.2000    -0.4315   -0.4199      13     -9.19800    0.000   512   0.036000 1.000   0.0   80.0
 det   110  MM03V1__  SMV3  3   27    40.00   0.320  18.432  40.000   241.4000     9.8866  -10.738       13     -5.35500    0.000   256   0.042000 1.000   0.0   80.0
 det   110  MM03V1__  SMV3  3   27    40.00   0.320  18.432  40.000   241.4000   -10.7496    9.8982      13     -5.35500    0.000   256   0.042000 1.000   0.0   80.0


 det   110  MM03U1__  SMU3  3   27    40.00   0.320  18.432  40.000   241.4000    -0.4315   -0.4199       4     -9.19800    0.000   512   0.036000 1.000   0.0   80.0
 det   109  MM03U1__  SMU3  3   27    40.00   0.320  18.432  40.000   240.2000     9.8866    9.8982       4     -5.35500    0.000   256   0.042000 1.000   0.0   80.0
 det   109  MM03U1__  SMU3  3   27    40.00   0.320  18.432  40.000   240.2000   -10.7496  -10.738        4     -5.35500    0.000   256   0.042000 1.000   0.0   80.0


 det   111  MM03X1__  SMX3  3   27    40.00   0.320  18.432  40.000   250.1000    -0.053     0.0000       1     -9.19800    0.000   512   0.036000 1.000   0.0   80.0

      BMS 
      ~~~
 det  8033  BM01P1__  BMS1 1   22    29.3    2.7    18.0   18.0 -13719.4  0.0   0.0  3   51.00     90.00    64   -0.200    1.0   0.0   60.0  0.0078 350.0 900.0   2.00  1.00
 det  8034  BM02P1__  BMS2 1   22    29.3    2.7    9.0    9.0  -12376.6  0.0   0.0  3   51.00     90.00    64   -0.200    1.0   0.0   60.0  0.0078 350.0 900.0   2.00  1.00
